,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6060606060606061,0.3973509933774834,0.48,151.0,0.075000000025,32,7
fear,0.0,0.0,0.0,169.0,0.075000000025,32,7
shame,0.15314401622718052,0.9617834394904459,0.26421697287839024,157.0,0.075000000025,32,7
disgust,0.0,0.0,0.0,153.0,0.075000000025,32,7
guilt,0.0,0.0,0.0,157.0,0.075000000025,32,7
anger,0.0,0.0,0.0,151.0,0.075000000025,32,7
sadness,0.7647058823529411,0.07692307692307693,0.13978494623655915,169.0,0.075000000025,32,7
accuracy,0.2023486901535682,0.2023486901535682,0.2023486901535682,0.2023486901535682,0.075000000025,32,7
macro avg,0.2177015006629611,0.2051510728272866,0.12628598844499278,1107.0,0.075000000025,32,7
weighted avg,0.22113284207810832,0.2023486901535682,0.12428701052925545,1107.0,0.075000000025,32,7
