,precision,recall,f1-score,support,lr,bs,epoch
joy,0.13636363636363635,0.019867549668874173,0.034682080924855495,151.0,0.075000000025,32,3
fear,0.0,0.0,0.0,169.0,0.075000000025,32,3
shame,0.0,0.0,0.0,157.0,0.075000000025,32,3
disgust,0.0,0.0,0.0,153.0,0.075000000025,32,3
guilt,0.0,0.0,0.0,157.0,0.075000000025,32,3
anger,0.13796296296296295,0.9867549668874173,0.24207961007311127,151.0,0.075000000025,32,3
sadness,1.0,0.029585798816568046,0.05747126436781609,169.0,0.075000000025,32,3
accuracy,0.14182475158084915,0.14182475158084915,0.14182475158084915,0.14182475158084915,0.075000000025,32,3
macro avg,0.18204665704665704,0.1480297593389799,0.04774756505225469,1107.0,0.075000000025,32,3
weighted avg,0.1900842967464467,0.14182475158084915,0.04652543723473703,1107.0,0.075000000025,32,3
