,precision,recall,f1-score,support,lr,bs,epoch
joy,0.7582417582417582,0.45695364238410596,0.5702479338842975,151.0,0.0625000000375,32,7
fear,0.8333333333333334,0.029585798816568046,0.05714285714285714,169.0,0.0625000000375,32,7
shame,0.16704545454545455,0.9363057324840764,0.2835101253616201,157.0,0.0625000000375,32,7
disgust,0.0,0.0,0.0,153.0,0.0625000000375,32,7
guilt,0.0,0.0,0.0,157.0,0.0625000000375,32,7
anger,0.0,0.0,0.0,151.0,0.0625000000375,32,7
sadness,0.7380952380952381,0.5502958579881657,0.6305084745762713,169.0,0.0625000000375,32,7
accuracy,0.2836495031616983,0.2836495031616983,0.2836495031616983,0.2836495031616983,0.0625000000375,32,7
macro avg,0.35667368345939776,0.28187729023898805,0.22020134156643517,1107.0,0.0625000000375,32,7
weighted avg,0.3670208404964503,0.2836495031616983,0.2229734442265908,1107.0,0.0625000000375,32,7
