,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6666666666666666,0.052980132450331126,0.09815950920245399,151.0,0.0375000000625,64,3
fear,0.15490375802016498,1.0,0.2682539682539683,169.0,0.0375000000625,64,3
shame,0.0,0.0,0.0,157.0,0.0375000000625,64,3
disgust,0.0,0.0,0.0,153.0,0.0375000000625,64,3
guilt,1.0,0.006369426751592357,0.012658227848101266,157.0,0.0375000000625,64,3
anger,1.0,0.006622516556291391,0.013157894736842105,151.0,0.0375000000625,64,3
sadness,1.0,0.011834319526627219,0.023391812865497075,169.0,0.0375000000625,64,3
accuracy,0.16350496838301717,0.16350496838301717,0.16350496838301717,0.16350496838301717,0.0375000000625,64,3
macro avg,0.5459386320981189,0.15397234218354888,0.059374487558123246,1107.0,0.0375000000625,64,3
weighted avg,0.5454791343921179,0.16350496838301717,0.061503529156436545,1107.0,0.0375000000625,64,3
