,precision,recall,f1-score,support,lr,bs,epoch
joy,0.697986577181208,0.6887417218543046,0.6933333333333334,151.0,0.0625000000375,16,5
fear,0.6776315789473685,0.6094674556213018,0.6417445482866044,169.0,0.0625000000375,16,5
shame,0.36099585062240663,0.554140127388535,0.43718592964824127,157.0,0.0625000000375,16,5
disgust,0.4117647058823529,0.5947712418300654,0.4866310160427807,153.0,0.0625000000375,16,5
guilt,0.5178571428571429,0.36942675159235666,0.43122676579925645,157.0,0.0625000000375,16,5
anger,0.5212765957446809,0.32450331125827814,0.39999999999999997,151.0,0.0625000000375,16,5
sadness,0.6884057971014492,0.5621301775147929,0.6188925081433224,169.0,0.0625000000375,16,5
accuracy,0.5302619692863595,0.5302619692863595,0.5302619692863595,0.5302619692863595,0.0625000000375,16,5
macro avg,0.5537026069052299,0.529025826722805,0.5298591573219341,1107.0,0.0625000000375,16,5
weighted avg,0.556412805456503,0.5302619692863595,0.5320111422852696,1107.0,0.0625000000375,16,5
