,precision,recall,f1-score,support,lr,bs,epoch
joy,0.7194244604316546,0.6622516556291391,0.689655172413793,151.0,0.05000000005,16,5
fear,0.6352201257861635,0.5976331360946746,0.6158536585365854,169.0,0.05000000005,16,5
shame,0.3577981651376147,0.4968152866242038,0.41600000000000004,157.0,0.05000000005,16,5
disgust,0.415929203539823,0.6143790849673203,0.496042216358839,153.0,0.05000000005,16,5
guilt,0.47619047619047616,0.3184713375796178,0.381679389312977,157.0,0.05000000005,16,5
anger,0.5384615384615384,0.2781456953642384,0.3668122270742358,151.0,0.05000000005,16,5
sadness,0.5989010989010989,0.6449704142011834,0.6210826210826209,169.0,0.05000000005,16,5
accuracy,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.05000000005,16,5
macro avg,0.5345607240640528,0.5160952300657682,0.5124464692541502,1107.0,0.05000000005,16,5
weighted avg,0.5357548849459103,0.5185185185185185,0.5146331813941987,1107.0,0.05000000005,16,5
