,precision,recall,f1-score,support,lr,bs,epoch
joy,0.5212765957446809,0.6490066225165563,0.5781710914454278,151.0,0.025000000075,16,1
fear,0.5925925925925926,0.5680473372781065,0.5800604229607251,169.0,0.025000000075,16,1
shame,0.3793103448275862,0.42038216560509556,0.39879154078549844,157.0,0.025000000075,16,1
disgust,0.3861003861003861,0.6535947712418301,0.4854368932038835,153.0,0.025000000075,16,1
guilt,0.425531914893617,0.3821656050955414,0.40268456375838924,157.0,0.025000000075,16,1
anger,0.5194805194805194,0.26490066225165565,0.3508771929824562,151.0,0.025000000075,16,1
sadness,0.7452830188679245,0.46745562130177515,0.5745454545454546,169.0,0.025000000075,16,1
accuracy,0.4869015356820235,0.4869015356820235,0.4869015356820235,0.4869015356820235,0.025000000075,16,1
macro avg,0.5099393389296153,0.48650754075579433,0.4815095942402622,1107.0,0.025000000075,16,1
weighted avg,0.5137207737899012,0.4869015356820235,0.4837563480765487,1107.0,0.025000000075,16,1
