,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6842105263157895,0.2582781456953642,0.375,151.0,0.01250000008749999,64,1
fear,0.75,0.05325443786982249,0.09944751381215469,169.0,0.01250000008749999,64,1
shame,1.0,0.006369426751592357,0.012658227848101266,157.0,0.01250000008749999,64,1
disgust,0.1579497907949791,0.9869281045751634,0.272317403065825,153.0,0.01250000008749999,64,1
guilt,0.38095238095238093,0.050955414012738856,0.08988764044943821,157.0,0.01250000008749999,64,1
anger,0.3333333333333333,0.006622516556291391,0.012987012987012988,151.0,0.01250000008749999,64,1
sadness,0.8771929824561403,0.2958579881656805,0.4424778761061947,169.0,0.01250000008749999,64,1
accuracy,0.23396567299006324,0.23396567299006324,0.23396567299006324,0.23396567299006324,0.01250000008749999,64,1
macro avg,0.5976627162646605,0.23689514766095046,0.1863965248955324,1107.0,0.01250000008749999,64,1
weighted avg,0.6048966383407957,0.23396567299006324,0.18783712181483733,1107.0,0.01250000008749999,64,1
