,precision,recall,f1-score,support,lr,bs,epoch
joy,0.7368421052631579,0.09271523178807947,0.16470588235294117,151.0,0.08750000001250001,16,1
fear,0.0,0.0,0.0,169.0,0.08750000001250001,16,1
shame,0.6666666666666666,0.012738853503184714,0.025,157.0,0.08750000001250001,16,1
disgust,0.14258734655335223,0.9869281045751634,0.24917491749174922,153.0,0.08750000001250001,16,1
guilt,0.3333333333333333,0.012738853503184714,0.024539877300613498,157.0,0.08750000001250001,16,1
anger,0.0,0.0,0.0,151.0,0.08750000001250001,16,1
sadness,0.95,0.11242603550295859,0.20105820105820107,169.0,0.08750000001250001,16,1
accuracy,0.16982836495031617,0.16982836495031617,0.16982836495031617,0.16982836495031617,0.08750000001250001,16,1
macro avg,0.4042042074023585,0.17393529698179583,0.09492555402907214,1107.0,0.08750000001250001,16,1
weighted avg,0.4070722871882562,0.16982836495031617,0.0946259686780163,1107.0,0.08750000001250001,16,1
