,precision,recall,f1-score,support,lr,bs,epoch
joy,0.5606060606060606,0.7350993377483444,0.6361031518624641,151.0,0.1,16,13
fear,0.7788461538461539,0.47928994082840237,0.5934065934065935,169.0,0.1,16,13
shame,0.299625468164794,0.5095541401273885,0.37735849056603776,157.0,0.1,16,13
disgust,0.4827586206896552,0.45751633986928103,0.46979865771812085,153.0,0.1,16,13
guilt,0.3805970149253731,0.3248407643312102,0.3505154639175257,157.0,0.1,16,13
anger,0.3644067796610169,0.2847682119205298,0.31970260223048325,151.0,0.1,16,13
sadness,0.6737588652482269,0.5621301775147929,0.6129032258064515,169.0,0.1,16,13
accuracy,0.4796747967479675,0.4796747967479675,0.4796747967479675,0.4796747967479675,0.1,16,13
macro avg,0.5057998518773258,0.47902841604856417,0.479969740786811,1107.0,0.1,16,13
weighted avg,0.5111329592754765,0.4796747967479675,0.4826995788616365,1107.0,0.1,16,13
