,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6928104575163399,0.7019867549668874,0.6973684210526315,151.0,0.025000000075,32,11
fear,0.5863874345549738,0.6627218934911243,0.6222222222222222,169.0,0.025000000075,32,11
shame,0.4034090909090909,0.45222929936305734,0.42642642642642636,157.0,0.025000000075,32,11
disgust,0.38197424892703863,0.5816993464052288,0.46113989637305697,153.0,0.025000000075,32,11
guilt,0.5212765957446809,0.31210191082802546,0.3904382470119522,157.0,0.025000000075,32,11
anger,0.46464646464646464,0.304635761589404,0.368,151.0,0.025000000075,32,11
sadness,0.6211180124223602,0.591715976331361,0.6060606060606061,169.0,0.025000000075,32,11
accuracy,0.5176151761517616,0.5176151761517616,0.5176151761517616,0.5176151761517616,0.025000000075,32,11
macro avg,0.5245174721029927,0.5152987061392983,0.5102365455924136,1107.0,0.025000000075,32,11
weighted avg,0.5261627178647081,0.5176151761517616,0.5124232948813445,1107.0,0.025000000075,32,11
