,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6577181208053692,0.6490066225165563,0.6533333333333334,151.0,0.08750000001250001,16,13
fear,0.6526946107784432,0.6449704142011834,0.6488095238095238,169.0,0.08750000001250001,16,13
shame,0.36036036036036034,0.5095541401273885,0.42216358839050133,157.0,0.08750000001250001,16,13
disgust,0.5488721804511278,0.477124183006536,0.5104895104895105,153.0,0.08750000001250001,16,13
guilt,0.37823834196891193,0.46496815286624205,0.4171428571428572,157.0,0.08750000001250001,16,13
anger,0.4375,0.32450331125827814,0.37262357414448666,151.0,0.08750000001250001,16,13
sadness,0.6793893129770993,0.5266272189349113,0.5933333333333335,169.0,0.08750000001250001,16,13
accuracy,0.5158084914182475,0.5158084914182475,0.5158084914182475,0.5158084914182475,0.08750000001250001,16,13
macro avg,0.5306818467630446,0.5138220061301565,0.516842245806221,1107.0,0.08750000001250001,16,13
weighted avg,0.5333672621779726,0.5158084914182475,0.5191667957903577,1107.0,0.08750000001250001,16,13
