,precision,recall,f1-score,support,lr,bs,epoch
joy,0.5424528301886793,0.7615894039735099,0.6336088154269973,151.0,0.075000000025,16,7
fear,0.7384615384615385,0.5680473372781065,0.6421404682274248,169.0,0.075000000025,16,7
shame,0.39,0.4968152866242038,0.4369747899159664,157.0,0.075000000025,16,7
disgust,0.45555555555555555,0.5359477124183006,0.4924924924924925,153.0,0.075000000025,16,7
guilt,0.5353535353535354,0.3375796178343949,0.41406249999999994,157.0,0.075000000025,16,7
anger,0.5106382978723404,0.31788079470198677,0.39183673469387753,151.0,0.075000000025,16,7
sadness,0.5364583333333334,0.6094674556213018,0.5706371191135735,169.0,0.075000000025,16,7
accuracy,0.5194218608852755,0.5194218608852755,0.5194218608852755,0.5194218608852755,0.075000000025,16,7
macro avg,0.5298457272521404,0.5181896583502577,0.5116789885529045,1107.0,0.075000000025,16,7
weighted avg,0.5324830385917365,0.5194218608852755,0.5137903308012998,1107.0,0.075000000025,16,7
