,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,1e-10,32,5
fear,0.1536113936927772,0.893491124260355,0.2621527777777778,169.0,1e-10,32,5
shame,0.0,0.0,0.0,157.0,1e-10,32,5
disgust,0.1206896551724138,0.0457516339869281,0.06635071090047394,153.0,1e-10,32,5
guilt,0.15384615384615385,0.06369426751592357,0.09009009009009009,157.0,1e-10,32,5
anger,0.0,0.0,0.0,151.0,1e-10,32,5
sadness,0.0,0.0,0.0,169.0,1e-10,32,5
accuracy,0.15176151761517614,0.15176151761517614,0.15176151761517614,0.15176151761517614,1e-10,32,5
macro avg,0.0611638861016207,0.1432767179661724,0.05979908268119168,1107.0,1e-10,32,5
weighted avg,0.06195093850885711,0.15176151761517614,0.0619689452180317,1107.0,1e-10,32,5
