,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,1e-10,16,7
fear,0.0,0.0,0.0,169.0,1e-10,16,7
shame,0.0,0.0,0.0,157.0,1e-10,16,7
disgust,0.13697318007662834,0.934640522875817,0.23893065998329155,153.0,1e-10,16,7
guilt,0.0,0.0,0.0,157.0,1e-10,16,7
anger,0.08771929824561403,0.033112582781456956,0.04807692307692308,151.0,1e-10,16,7
sadness,0.5,0.01775147928994083,0.03428571428571429,169.0,1e-10,16,7
accuracy,0.13640469738030714,0.13640469738030714,0.13640469738030714,0.13640469738030714,1e-10,16,7
macro avg,0.10352749690317749,0.14078636927817353,0.04589904247798985,1107.0,1e-10,16,7
weighted avg,0.10722900685348857,0.13640469738030714,0.04481507865975132,1107.0,1e-10,16,7
