,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6815286624203821,0.7086092715231788,0.6948051948051948,151.0,0.01250000008749999,16,13
fear,0.5916230366492147,0.6686390532544378,0.6277777777777778,169.0,0.01250000008749999,16,13
shame,0.42105263157894735,0.4585987261146497,0.43902439024390244,157.0,0.01250000008749999,16,13
disgust,0.4228855721393035,0.5555555555555556,0.480225988700565,153.0,0.01250000008749999,16,13
guilt,0.5,0.3503184713375796,0.41198501872659177,157.0,0.01250000008749999,16,13
anger,0.4076923076923077,0.3509933774834437,0.3772241992882562,151.0,0.01250000008749999,16,13
sadness,0.6666666666666666,0.5798816568047337,0.620253164556962,169.0,0.01250000008749999,16,13
accuracy,0.5266485998193315,0.5266485998193315,0.5266485998193315,0.5266485998193315,0.01250000008749999,16,13
macro avg,0.5273498395924031,0.5246565874390827,0.5216136762998929,1107.0,0.01250000008749999,16,13
weighted avg,0.529747138249872,0.5266485998193315,0.5238272097942512,1107.0,0.01250000008749999,16,13
