,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,0.0625000000375,64,3
fear,0.0,0.0,0.0,169.0,0.0625000000375,64,3
shame,0.0,0.0,0.0,157.0,0.0625000000375,64,3
disgust,0.0,0.0,0.0,153.0,0.0625000000375,64,3
guilt,1.0,0.006369426751592357,0.012658227848101266,157.0,0.0625000000375,64,3
anger,0.13652802893309224,1.0,0.2402545743834527,151.0,0.0625000000375,64,3
sadness,0.0,0.0,0.0,169.0,0.0625000000375,64,3
accuracy,0.13730803974706413,0.13730803974706413,0.13730803974706413,0.13730803974706413,0.0625000000375,64,3
macro avg,0.16236114699044174,0.1437670609645132,0.03613040031879343,1107.0,0.0625000000375,64,3
weighted avg,0.1604478160513974,0.13730803974706413,0.03456710253302011,1107.0,0.0625000000375,64,3
