,precision,recall,f1-score,support,lr,bs,epoch
joy,0.2,0.006622516556291391,0.01282051282051282,151.0,1e-10,16,3
fear,0.1751592356687898,0.3254437869822485,0.2277432712215321,169.0,1e-10,16,3
shame,0.14086294416243655,0.7070063694267515,0.2349206349206349,157.0,1e-10,16,3
disgust,0.0,0.0,0.0,153.0,1e-10,16,3
guilt,0.0,0.0,0.0,157.0,1e-10,16,3
anger,0.0,0.0,0.0,151.0,1e-10,16,3
sadness,0.0,0.0,0.0,169.0,1e-10,16,3
accuracy,0.15085817524841916,0.15085817524841916,0.15085817524841916,0.15085817524841916,1e-10,16,3
macro avg,0.07371745426160377,0.14843895328075593,0.06792634556609711,1107.0,1e-10,16,3
weighted avg,0.07399945172676424,0.15085817524841916,0.06983473347323943,1107.0,1e-10,16,3
