,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6424242424242425,0.7019867549668874,0.6708860759493671,151.0,0.025000000075,16,9
fear,0.6407185628742516,0.6331360946745562,0.636904761904762,169.0,0.025000000075,16,9
shame,0.3793103448275862,0.49044585987261147,0.42777777777777776,157.0,0.025000000075,16,9
disgust,0.41545893719806765,0.5620915032679739,0.47777777777777775,153.0,0.025000000075,16,9
guilt,0.5268817204301075,0.31210191082802546,0.392,157.0,0.025000000075,16,9
anger,0.45454545454545453,0.33112582781456956,0.3831417624521073,151.0,0.025000000075,16,9
sadness,0.6481481481481481,0.621301775147929,0.634441087613293,169.0,0.025000000075,16,9
accuracy,0.5239385727190605,0.5239385727190605,0.5239385727190605,0.5239385727190605,0.025000000075,16,9
macro avg,0.5296410586354083,0.5217413895103646,0.5175613204964407,1107.0,0.025000000075,16,9
weighted avg,0.5323380939855213,0.5239385727190605,0.5201632911276288,1107.0,0.025000000075,16,9
