,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,1e-10,32,1
fear,0.0,0.0,0.0,169.0,1e-10,32,1
shame,0.20353982300884957,0.1464968152866242,0.17037037037037037,157.0,1e-10,32,1
disgust,0.0,0.0,0.0,153.0,1e-10,32,1
guilt,0.14155712841253792,0.89171974522293,0.24432809773123915,157.0,1e-10,32,1
anger,1.0,0.006622516556291391,0.013157894736842105,151.0,1e-10,32,1
sadness,0.0,0.0,0.0,169.0,1e-10,32,1
accuracy,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,1e-10,32,1
macro avg,0.1921567073459125,0.1492627252951208,0.061122337548350225,1107.0,1e-10,32,1
weighted avg,0.1853479867869538,0.14814814814814814,0.060609305869210345,1107.0,1e-10,32,1
