,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6368715083798883,0.7549668874172185,0.6909090909090909,151.0,0.01250000008749999,32,13
fear,0.5808080808080808,0.6804733727810651,0.6267029972752044,169.0,0.01250000008749999,32,13
shame,0.4093567251461988,0.445859872611465,0.426829268292683,157.0,0.01250000008749999,32,13
disgust,0.44387755102040816,0.5686274509803921,0.49856733524355296,153.0,0.01250000008749999,32,13
guilt,0.49193548387096775,0.3885350318471338,0.43416370106761565,157.0,0.01250000008749999,32,13
anger,0.42718446601941745,0.2913907284768212,0.3464566929133858,151.0,0.01250000008749999,32,13
sadness,0.6985294117647058,0.5621301775147929,0.6229508196721311,169.0,0.01250000008749999,32,13
accuracy,0.5293586269196026,0.5293586269196026,0.5293586269196026,0.5293586269196026,0.01250000008749999,32,13
macro avg,0.5269376038585237,0.5274262173755555,0.5209399864819519,1107.0,0.01250000008749999,32,13
weighted avg,0.5296265858183502,0.5293586269196026,0.5232975852783416,1107.0,0.01250000008749999,32,13
