,precision,recall,f1-score,support,lr,bs,epoch
joy,0.8421052631578947,0.10596026490066225,0.18823529411764708,151.0,0.05000000005,32,1
fear,0.0,0.0,0.0,169.0,0.05000000005,32,1
shame,0.0,0.0,0.0,157.0,0.05000000005,32,1
disgust,0.14781746031746032,0.9738562091503268,0.2566752799310939,153.0,0.05000000005,32,1
guilt,1.0,0.006369426751592357,0.012658227848101266,157.0,0.05000000005,32,1
anger,0.0,0.0,0.0,151.0,0.05000000005,32,1
sadness,0.3684210526315789,0.16568047337278108,0.2285714285714286,169.0,0.05000000005,32,1
accuracy,0.17524841915085818,0.17524841915085818,0.17524841915085818,0.17524841915085818,0.05000000005,32,1
macro avg,0.336906253729562,0.1788380534536232,0.0980200329240387,1107.0,0.05000000005,32,1
weighted avg,0.33336686906969315,0.17524841915085818,0.09784169868287751,1107.0,0.05000000005,32,1
