,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6369047619047619,0.7086092715231788,0.670846394984326,151.0,0.01250000008749999,64,9
fear,0.5102880658436214,0.7337278106508875,0.6019417475728155,169.0,0.01250000008749999,64,9
shame,0.4596774193548387,0.3630573248407643,0.4056939501779359,157.0,0.01250000008749999,64,9
disgust,0.3541666666666667,0.6666666666666666,0.46258503401360546,153.0,0.01250000008749999,64,9
guilt,0.4523809523809524,0.3630573248407643,0.4028268551236749,157.0,0.01250000008749999,64,9
anger,0.5526315789473685,0.1390728476821192,0.22222222222222224,151.0,0.01250000008749999,64,9
sadness,0.75,0.5325443786982249,0.6228373702422145,169.0,0.01250000008749999,64,9
accuracy,0.5040650406504065,0.5040650406504065,0.5040650406504065,0.5040650406504065,0.01250000008749999,64,9
macro avg,0.5308642064426013,0.5009622321289438,0.48413622490525626,1107.0,0.01250000008749999,64,9
weighted avg,0.5329623622030378,0.5040650406504065,0.48740226625597416,1107.0,0.01250000008749999,64,9
