,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,0.1,32,9
fear,0.0,0.0,0.0,169.0,0.1,32,9
shame,0.0,0.0,0.0,157.0,0.1,32,9
disgust,0.0,0.0,0.0,153.0,0.1,32,9
guilt,0.14195298372513562,1.0,0.24861441013460014,157.0,0.1,32,9
anger,0.0,0.0,0.0,151.0,0.1,32,9
sadness,0.0,0.0,0.0,169.0,0.1,32,9
accuracy,0.14182475158084915,0.14182475158084915,0.14182475158084915,0.14182475158084915,0.1,32,9
macro avg,0.020278997675019374,0.14285714285714285,0.035516344304942875,1107.0,0.1,32,9
weighted avg,0.02013244665297768,0.14182475158084915,0.03525967695675901,1107.0,0.1,32,9
