,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,0.075000000025,32,1
fear,0.0,0.0,0.0,169.0,0.075000000025,32,1
shame,0.4,0.012738853503184714,0.02469135802469136,157.0,0.075000000025,32,1
disgust,0.13815187557182068,0.9869281045751634,0.24237560192616373,153.0,0.075000000025,32,1
guilt,0.42857142857142855,0.01910828025477707,0.036585365853658534,157.0,0.075000000025,32,1
anger,0.0,0.0,0.0,151.0,0.075000000025,32,1
sadness,1.0,0.005917159763313609,0.011764705882352941,169.0,0.075000000025,32,1
accuracy,0.14182475158084915,0.14182475158084915,0.14182475158084915,0.14182475158084915,0.075000000025,32,1
macro avg,0.2809604720204642,0.14638462829949125,0.045059575955266655,1107.0,0.075000000025,32,1
weighted avg,0.28927095867046326,0.14182475158084915,0.04398568025087772,1107.0,0.075000000025,32,1
