,precision,recall,f1-score,support,lr,bs,epoch
joy,0.64,0.7417218543046358,0.6871165644171779,151.0,0.025000000075,64,9
fear,0.45517241379310347,0.7810650887573964,0.5751633986928105,169.0,0.025000000075,64,9
shame,0.39779005524861877,0.4585987261146497,0.4260355029585799,157.0,0.025000000075,64,9
disgust,0.4009009009009009,0.5816993464052288,0.4746666666666667,153.0,0.025000000075,64,9
guilt,0.609375,0.2484076433121019,0.35294117647058826,157.0,0.025000000075,64,9
anger,0.6071428571428571,0.2251655629139073,0.3285024154589372,151.0,0.025000000075,64,9
sadness,0.773109243697479,0.5443786982248521,0.638888888888889,169.0,0.025000000075,64,9
accuracy,0.5149051490514905,0.5149051490514905,0.5149051490514905,0.5149051490514905,0.025000000075,64,9
macro avg,0.5547843529689942,0.5115767028618247,0.4976163733648071,1107.0,0.025000000075,64,9
weighted avg,0.5558815926434967,0.5149051490514905,0.4999608321887805,1107.0,0.025000000075,64,9
