,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6379310344827587,0.7350993377483444,0.683076923076923,151.0,0.01250000008749999,32,7
fear,0.5476190476190477,0.6804733727810651,0.6068601583113458,169.0,0.01250000008749999,32,7
shame,0.45161290322580644,0.445859872611465,0.44871794871794873,157.0,0.01250000008749999,32,7
disgust,0.4696132596685083,0.5555555555555556,0.5089820359281437,153.0,0.01250000008749999,32,7
guilt,0.4407894736842105,0.4267515923566879,0.4336569579288026,157.0,0.01250000008749999,32,7
anger,0.48214285714285715,0.3576158940397351,0.41064638783269963,151.0,0.01250000008749999,32,7
sadness,0.7560975609756098,0.5502958579881657,0.6369863013698629,169.0,0.01250000008749999,32,7
accuracy,0.5374887082204155,0.5374887082204155,0.5374887082204155,0.5374887082204155,0.01250000008749999,32,7
macro avg,0.5408294481141142,0.535950211868717,0.5327038161665323,1107.0,0.01250000008749999,32,7
weighted avg,0.543285696831183,0.5374887082204155,0.5345703554417555,1107.0,0.01250000008749999,32,7
