,precision,recall,f1-score,support,lr,bs,epoch
joy,0.7101449275362319,0.6490066225165563,0.6782006920415226,151.0,0.0375000000625,16,3
fear,0.5988023952095808,0.591715976331361,0.5952380952380952,169.0,0.0375000000625,16,3
shame,0.3669724770642202,0.5095541401273885,0.42666666666666664,157.0,0.0375000000625,16,3
disgust,0.43902439024390244,0.5882352941176471,0.5027932960893854,153.0,0.0375000000625,16,3
guilt,0.47101449275362317,0.4140127388535032,0.4406779661016949,157.0,0.0375000000625,16,3
anger,0.43333333333333335,0.2582781456953642,0.32365145228215764,151.0,0.0375000000625,16,3
sadness,0.6887417218543046,0.6153846153846154,0.65,169.0,0.0375000000625,16,3
accuracy,0.5203252032520326,0.5203252032520326,0.5203252032520326,0.5203252032520326,0.0375000000625,16,3
macro avg,0.5297191054278851,0.518026790432348,0.5167468812027889,1107.0,0.0375000000625,16,3
weighted avg,0.5320640100666842,0.5203252032520326,0.5192641314674097,1107.0,0.0375000000625,16,3
