,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6257309941520468,0.7086092715231788,0.6645962732919255,151.0,0.08750000001250001,16,7
fear,0.6445783132530121,0.6331360946745562,0.6388059701492538,169.0,0.08750000001250001,16,7
shame,0.35684647302904565,0.5477707006369427,0.4321608040201005,157.0,0.08750000001250001,16,7
disgust,0.435,0.5686274509803921,0.49291784702549574,153.0,0.08750000001250001,16,7
guilt,0.49473684210526314,0.29936305732484075,0.3730158730158731,157.0,0.08750000001250001,16,7
anger,0.48863636363636365,0.2847682119205298,0.3598326359832636,151.0,0.08750000001250001,16,7
sadness,0.6575342465753424,0.5680473372781065,0.6095238095238096,169.0,0.08750000001250001,16,7
accuracy,0.5176151761517616,0.5176151761517616,0.5176151761517616,0.5176151761517616,0.08750000001250001,16,7
macro avg,0.5290090332501535,0.5157603034769352,0.5101218875728174,1107.0,0.08750000001250001,16,7
weighted avg,0.5316893171753644,0.5176151761517616,0.5126338454876692,1107.0,0.08750000001250001,16,7
