,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6708074534161491,0.7152317880794702,0.6923076923076923,151.0,0.01250000008749999,16,5
fear,0.5812807881773399,0.6982248520710059,0.6344086021505376,169.0,0.01250000008749999,16,5
shame,0.4838709677419355,0.47770700636942676,0.4807692307692308,157.0,0.01250000008749999,16,5
disgust,0.45098039215686275,0.6013071895424836,0.5154061624649859,153.0,0.01250000008749999,16,5
guilt,0.45652173913043476,0.4012738853503185,0.4271186440677966,157.0,0.01250000008749999,16,5
anger,0.4634146341463415,0.37748344370860926,0.41605839416058393,151.0,0.01250000008749999,16,5
sadness,0.7398373983739838,0.5384615384615384,0.6232876712328768,169.0,0.01250000008749999,16,5
accuracy,0.5456187895212286,0.5456187895212286,0.5456187895212286,0.5456187895212286,0.01250000008749999,16,5
macro avg,0.5495304818775781,0.5442413862261218,0.5413366281648149,1107.0,0.01250000008749999,16,5
weighted avg,0.5521031289323143,0.5456187895212286,0.5431883364634714,1107.0,0.01250000008749999,16,5
