,precision,recall,f1-score,support,lr,bs,epoch
joy,0.1400359066427289,0.5165562913907285,0.22033898305084748,151.0,1e-10,16,1
fear,0.0,0.0,0.0,169.0,1e-10,16,1
shame,0.0,0.0,0.0,157.0,1e-10,16,1
disgust,0.14727272727272728,0.5294117647058824,0.23044096728307253,153.0,1e-10,16,1
guilt,0.0,0.0,0.0,157.0,1e-10,16,1
anger,0.0,0.0,0.0,151.0,1e-10,16,1
sadness,0.0,0.0,0.0,169.0,1e-10,16,1
accuracy,0.14363143631436315,0.14363143631436315,0.14363143631436315,0.14363143631436315,1e-10,16,1
macro avg,0.04104409055935088,0.14942400801380154,0.06439713576198858,1107.0,1e-10,16,1
weighted avg,0.039456322652013855,0.14363143631436315,0.06190483688797477,1107.0,1e-10,16,1
