,precision,recall,f1-score,support,lr,bs,epoch
joy,0.8888888888888888,0.10596026490066225,0.18934911242603553,151.0,0.1,16,3
fear,0.25,0.005917159763313609,0.011560693641618498,169.0,0.1,16,3
shame,0.15584415584415584,0.07643312101910828,0.10256410256410257,157.0,0.1,16,3
disgust,0.0,0.0,0.0,153.0,0.1,16,3
guilt,0.17462482946793997,0.8152866242038217,0.2876404494382023,157.0,0.1,16,3
anger,0.20812182741116753,0.271523178807947,0.235632183908046,151.0,0.1,16,3
sadness,0.7564102564102564,0.34911242603550297,0.4777327935222672,169.0,0.1,16,3
accuracy,0.23215898825654924,0.23215898825654924,0.23215898825654924,0.23215898825654924,0.1,16,3
macro avg,0.3476985654317727,0.232033253532908,0.18635419078575316,1107.0,0.1,16,3
weighted avg,0.35014957740617964,0.23215898825654924,0.18800803048013084,1107.0,0.1,16,3
