,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6645161290322581,0.6821192052980133,0.673202614379085,151.0,0.05000000005,32,11
fear,0.5898876404494382,0.621301775147929,0.6051873198847261,169.0,0.05000000005,32,11
shame,0.3582089552238806,0.4585987261146497,0.40223463687150834,157.0,0.05000000005,32,11
disgust,0.38188976377952755,0.6339869281045751,0.4766584766584766,153.0,0.05000000005,32,11
guilt,0.45185185185185184,0.3885350318471338,0.4178082191780822,157.0,0.05000000005,32,11
anger,0.4888888888888889,0.1456953642384106,0.22448979591836735,151.0,0.05000000005,32,11
sadness,0.7194244604316546,0.591715976331361,0.6493506493506495,169.0,0.05000000005,32,11
accuracy,0.5058717253839206,0.5058717253839206,0.5058717253839206,0.5058717253839206,0.05000000005,32,11
macro avg,0.5220953842367857,0.5031361438688674,0.4927045303201279,1107.0,0.05000000005,32,11
weighted avg,0.5248839957761117,0.5058717253839206,0.4961553261826797,1107.0,0.05000000005,32,11
