,precision,recall,f1-score,support,lr,bs,epoch
joy,0.4759825327510917,0.7218543046357616,0.5736842105263158,151.0,0.0625000000375,32,5
fear,0.0,0.0,0.0,169.0,0.0625000000375,32,5
shame,0.0,0.0,0.0,157.0,0.0625000000375,32,5
disgust,0.17472118959107807,0.9215686274509803,0.29374999999999996,153.0,0.0625000000375,32,5
guilt,0.0,0.0,0.0,157.0,0.0625000000375,32,5
anger,0.3333333333333333,0.013245033112582781,0.025477707006369428,151.0,0.0625000000375,32,5
sadness,0.8412698412698413,0.3136094674556213,0.4568965517241379,169.0,0.0625000000375,32,5
accuracy,0.2755194218608853,0.2755194218608853,0.2755194218608853,0.2755194218608853,0.0625000000375,32,5
macro avg,0.2607581281350492,0.2814682046649923,0.1928297813224033,1107.0,0.0625000000375,32,5
weighted avg,0.2629752854207645,0.2755194218608853,0.19208014163397902,1107.0,0.0625000000375,32,5
