,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6258992805755396,0.5761589403973509,0.6,151.0,0.075000000025,32,13
fear,0.0,0.0,0.0,169.0,0.075000000025,32,13
shame,0.0,0.0,0.0,157.0,0.075000000025,32,13
disgust,0.21982758620689655,0.6666666666666666,0.3306320907617504,153.0,0.075000000025,32,13
guilt,0.18875502008032127,0.5987261146496815,0.28702290076335873,157.0,0.075000000025,32,13
anger,0.5,0.019867549668874173,0.038216560509554146,151.0,0.075000000025,32,13
sadness,0.0,0.0,0.0,169.0,0.075000000025,32,13
accuracy,0.25835591689250226,0.25835591689250226,0.25835591689250226,0.25835591689250226,0.075000000025,32,13
macro avg,0.21921169812325106,0.265917038768939,0.17941022171923762,1107.0,0.075000000025,32,13
weighted avg,0.2107307589965421,0.25835591689250226,0.17345980663354818,1107.0,0.075000000025,32,13
