,precision,recall,f1-score,support,lr,bs,epoch
joy,0.609375,0.7748344370860927,0.6822157434402332,151.0,0.0375000000625,32,11
fear,0.5767195767195767,0.6449704142011834,0.6089385474860335,169.0,0.0375000000625,32,11
shame,0.46715328467153283,0.40764331210191085,0.43537414965986393,157.0,0.0375000000625,32,11
disgust,0.39823008849557523,0.5882352941176471,0.474934036939314,153.0,0.0375000000625,32,11
guilt,0.5729166666666666,0.3503184713375796,0.4347826086956521,157.0,0.0375000000625,32,11
anger,0.40707964601769914,0.304635761589404,0.3484848484848485,151.0,0.0375000000625,32,11
sadness,0.6428571428571429,0.5857988165680473,0.6130030959752322,169.0,0.0375000000625,32,11
accuracy,0.5239385727190605,0.5239385727190605,0.5239385727190605,0.5239385727190605,0.0375000000625,32,11
macro avg,0.5249044864897419,0.522348072428838,0.5139618615258825,1107.0,0.0375000000625,32,11
weighted avg,0.5273832909277854,0.5239385727190605,0.5161910079847988,1107.0,0.0375000000625,32,11
