,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6264367816091954,0.7218543046357616,0.6707692307692308,151.0,0.01250000008749999,64,13
fear,0.5062240663900415,0.7218934911242604,0.5951219512195122,169.0,0.01250000008749999,64,13
shame,0.4491525423728814,0.3375796178343949,0.38545454545454544,157.0,0.01250000008749999,64,13
disgust,0.373134328358209,0.6535947712418301,0.4750593824228029,153.0,0.01250000008749999,64,13
guilt,0.5157894736842106,0.31210191082802546,0.3888888888888889,157.0,0.01250000008749999,64,13
anger,0.4838709677419355,0.1986754966887417,0.28169014084507044,151.0,0.01250000008749999,64,13
sadness,0.6577181208053692,0.5798816568047337,0.6163522012578616,169.0,0.01250000008749999,64,13
accuracy,0.5067750677506775,0.5067750677506775,0.5067750677506775,0.5067750677506775,0.01250000008749999,64,13
macro avg,0.5160466115659774,0.5036544641653926,0.48761947726541605,1107.0,0.01250000008749999,64,13
weighted avg,0.5175683365382246,0.5067750677506775,0.4903491432565886,1107.0,0.01250000008749999,64,13
