,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,0.08750000001250001,32,1
fear,0.0,0.0,0.0,169.0,0.08750000001250001,32,1
shame,0.0,0.0,0.0,157.0,0.08750000001250001,32,1
disgust,0.0,0.0,0.0,153.0,0.08750000001250001,32,1
guilt,0.1420814479638009,1.0,0.24881141045958796,157.0,0.08750000001250001,32,1
anger,0.5,0.006622516556291391,0.0130718954248366,151.0,0.08750000001250001,32,1
sadness,0.0,0.0,0.0,169.0,0.08750000001250001,32,1
accuracy,0.14272809394760613,0.14272809394760613,0.14272809394760613,0.14272809394760613,0.08750000001250001,32,1
macro avg,0.09172592113768584,0.14380321665089876,0.037411900840632076,1107.0,0.08750000001250001,32,1
weighted avg,0.08835301475186697,0.14272809394760613,0.03707068441852361,1107.0,0.08750000001250001,32,1
