,precision,recall,f1-score,support,lr,bs,epoch
joy,0.5021645021645021,0.7682119205298014,0.6073298429319371,151.0,0.0375000000625,64,13
fear,0.875,0.04142011834319527,0.07909604519774012,169.0,0.0375000000625,64,13
shame,1.0,0.01910828025477707,0.0375,157.0,0.0375000000625,64,13
disgust,0.0,0.0,0.0,153.0,0.0375000000625,64,13
guilt,0.17073170731707318,0.044585987261146494,0.0707070707070707,157.0,0.0375000000625,64,13
anger,0.4166666666666667,0.033112582781456956,0.06134969325153374,151.0,0.0375000000625,64,13
sadness,0.16133004926108374,0.7751479289940828,0.2670744138634047,169.0,0.0375000000625,64,13
accuracy,0.24299909665763325,0.24299909665763325,0.24299909665763325,0.24299909665763325,0.0375000000625,64,13
macro avg,0.4465561322013322,0.24022668830920857,0.1604367237073838,1107.0,0.0375000000625,64,13
weighted avg,0.44958280295159003,0.24299909665763325,0.15940553536228336,1107.0,0.0375000000625,64,13
