,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6604938271604939,0.7086092715231788,0.6837060702875399,151.0,0.0375000000625,16,11
fear,0.6486486486486487,0.5680473372781065,0.6056782334384858,169.0,0.0375000000625,16,11
shame,0.37755102040816324,0.4713375796178344,0.4192634560906516,157.0,0.0375000000625,16,11
disgust,0.4079601990049751,0.5359477124183006,0.46327683615819204,153.0,0.0375000000625,16,11
guilt,0.4803921568627451,0.31210191082802546,0.37837837837837834,157.0,0.0375000000625,16,11
anger,0.3819444444444444,0.36423841059602646,0.3728813559322034,151.0,0.0375000000625,16,11
sadness,0.6428571428571429,0.5857988165680473,0.6130030959752322,169.0,0.0375000000625,16,11
accuracy,0.5076784101174345,0.5076784101174345,0.5076784101174345,0.5076784101174345,0.0375000000625,16,11
macro avg,0.5142639199123733,0.5065830055470742,0.5051696323229548,1107.0,0.0375000000625,16,11
weighted avg,0.5174233487408475,0.5076784101174345,0.5073287894976881,1107.0,0.0375000000625,16,11
