,precision,recall,f1-score,support,lr,bs,epoch
joy,0.12295081967213115,0.09933774834437085,0.1098901098901099,151.0,1e-10,16,13
fear,0.0,0.0,0.0,169.0,1e-10,16,13
shame,0.0,0.0,0.0,157.0,1e-10,16,13
disgust,0.14285714285714285,0.9084967320261438,0.24689165186500883,153.0,1e-10,16,13
guilt,0.0,0.0,0.0,157.0,1e-10,16,13
anger,0.18181818181818182,0.013245033112582781,0.024691358024691357,151.0,1e-10,16,13
sadness,0.0,0.0,0.0,169.0,1e-10,16,13
accuracy,0.14092140921409213,0.14092140921409213,0.14092140921409213,0.14092140921409213,1e-10,16,13
macro avg,0.06394659204963654,0.14586850192615677,0.054496159968544296,1107.0,1e-10,16,13
weighted avg,0.06131640657830181,0.14092140921409213,0.052480780840543216,1107.0,1e-10,16,13
