,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6815286624203821,0.7086092715231788,0.6948051948051948,151.0,0.025000000075,16,11
fear,0.6309523809523809,0.6272189349112426,0.629080118694362,169.0,0.025000000075,16,11
shame,0.39361702127659576,0.4713375796178344,0.4289855072463768,157.0,0.025000000075,16,11
disgust,0.41545893719806765,0.5620915032679739,0.47777777777777775,153.0,0.025000000075,16,11
guilt,0.46153846153846156,0.34394904458598724,0.3941605839416058,157.0,0.025000000075,16,11
anger,0.45689655172413796,0.3509933774834437,0.39700374531835214,151.0,0.025000000075,16,11
sadness,0.6558441558441559,0.5976331360946746,0.6253869969040248,169.0,0.025000000075,16,11
accuracy,0.5248419150858176,0.5248419150858176,0.5248419150858176,0.5248419150858176,0.025000000075,16,11
macro avg,0.5279765958505974,0.5231189782120479,0.5210285606696706,1107.0,0.025000000075,16,11
weighted avg,0.5304385277757051,0.5248419150858176,0.5232177315368529,1107.0,0.025000000075,16,11
