,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,1e-10,32,11
fear,0.0,0.0,0.0,169.0,1e-10,32,11
shame,0.09090909090909091,0.006369426751592357,0.011904761904761906,157.0,1e-10,32,11
disgust,0.0,0.0,0.0,153.0,1e-10,32,11
guilt,0.0,0.0,0.0,157.0,1e-10,32,11
anger,0.13503649635036497,0.9801324503311258,0.2373696872493986,151.0,1e-10,32,11
sadness,0.0,0.0,0.0,169.0,1e-10,32,11
accuracy,0.13459801264679314,0.13459801264679314,0.13459801264679314,0.13459801264679314,1e-10,32,11
macro avg,0.032277941037065126,0.14092883958324545,0.035610635593451505,1107.0,1e-10,32,11
weighted avg,0.031312771654591134,0.13459801264679314,0.03406673025628438,1107.0,1e-10,32,11
