,precision,recall,f1-score,support,lr,bs,epoch
joy,1.0,0.033112582781456956,0.06410256410256411,151.0,0.075000000025,32,9
fear,0.0,0.0,0.0,169.0,0.075000000025,32,9
shame,0.3333333333333333,0.012738853503184714,0.024539877300613498,157.0,0.075000000025,32,9
disgust,0.2,0.006535947712418301,0.012658227848101266,153.0,0.075000000025,32,9
guilt,0.0,0.0,0.0,157.0,0.075000000025,32,9
anger,0.13761467889908258,0.9933774834437086,0.24174053182917,151.0,0.075000000025,32,9
sadness,0.0,0.0,0.0,169.0,0.075000000025,32,9
accuracy,0.14272809394760613,0.14272809394760613,0.14272809394760613,0.14272809394760613,0.075000000025,32,9
macro avg,0.23870685889034512,0.14939498106296692,0.04900588586863556,1107.0,0.075000000025,32,9
weighted avg,0.2300931796270052,0.14272809394760613,0.0469483081144062,1107.0,0.075000000025,32,9
