,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,0.0625000000375,32,3
fear,0.0,0.0,0.0,169.0,0.0625000000375,32,3
shame,0.0,0.0,0.0,157.0,0.0625000000375,32,3
disgust,0.0,0.0,0.0,153.0,0.0625000000375,32,3
guilt,0.14377289377289376,1.0,0.25140112089671734,157.0,0.0625000000375,32,3
anger,0.0,0.0,0.0,151.0,0.0625000000375,32,3
sadness,1.0,0.029585798816568046,0.05747126436781609,169.0,0.0625000000375,32,3
accuracy,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.0625000000375,32,3
macro avg,0.16339612768184195,0.147083685545224,0.044124626466361914,1107.0,0.0625000000375,32,3
weighted avg,0.17305541492533363,0.14634146341463414,0.04442874404602126,1107.0,0.0625000000375,32,3
