,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6511627906976745,0.7417218543046358,0.6934984520123839,151.0,0.01250000008749999,32,9
fear,0.5686274509803921,0.6863905325443787,0.6219839142091153,169.0,0.01250000008749999,32,9
shame,0.4358974358974359,0.43312101910828027,0.4345047923322684,157.0,0.01250000008749999,32,9
disgust,0.4482758620689655,0.5947712418300654,0.5112359550561799,153.0,0.01250000008749999,32,9
guilt,0.484375,0.39490445859872614,0.43508771929824563,157.0,0.01250000008749999,32,9
anger,0.45217391304347826,0.3443708609271523,0.39097744360902253,151.0,0.01250000008749999,32,9
sadness,0.7209302325581395,0.5502958579881657,0.6241610738255035,169.0,0.01250000008749999,32,9
accuracy,0.5365853658536586,0.5365853658536586,0.5365853658536586,0.5365853658536586,0.01250000008749999,32,9
macro avg,0.5373489550351551,0.5350822607573434,0.5302070500489598,1107.0,0.01250000008749999,32,9
weighted avg,0.5398446884511067,0.5365853658536586,0.5321585263471266,1107.0,0.01250000008749999,32,9
