,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6644736842105263,0.6688741721854304,0.6666666666666667,151.0,0.05000000005,16,11
fear,0.6179775280898876,0.650887573964497,0.6340057636887607,169.0,0.05000000005,16,11
shame,0.4647887323943662,0.42038216560509556,0.44147157190635455,157.0,0.05000000005,16,11
disgust,0.4187192118226601,0.5555555555555556,0.47752808988764045,153.0,0.05000000005,16,11
guilt,0.4262295081967213,0.33121019108280253,0.37275985663082434,157.0,0.05000000005,16,11
anger,0.39634146341463417,0.4304635761589404,0.4126984126984127,151.0,0.05000000005,16,11
sadness,0.6301369863013698,0.5443786982248521,0.5841269841269842,169.0,0.05000000005,16,11
accuracy,0.5158084914182475,0.5158084914182475,0.5158084914182475,0.5158084914182475,0.05000000005,16,11
macro avg,0.516952444918595,0.5145359903967391,0.5127510493722348,1107.0,0.05000000005,16,11
weighted avg,0.5194835983786716,0.5158084914182475,0.5146745197815121,1107.0,0.05000000005,16,11
