,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6903225806451613,0.7086092715231788,0.6993464052287581,151.0,0.01250000008749999,16,7
fear,0.6096256684491979,0.6745562130177515,0.6404494382022471,169.0,0.01250000008749999,16,7
shame,0.4111111111111111,0.4713375796178344,0.4391691394658754,157.0,0.01250000008749999,16,7
disgust,0.43119266055045874,0.6143790849673203,0.5067385444743935,153.0,0.01250000008749999,16,7
guilt,0.4351145038167939,0.3630573248407643,0.3958333333333333,157.0,0.01250000008749999,16,7
anger,0.47959183673469385,0.31125827814569534,0.3775100401606425,151.0,0.01250000008749999,16,7
sadness,0.6956521739130435,0.5680473372781065,0.6254071661237786,169.0,0.01250000008749999,16,7
accuracy,0.5320686540198736,0.5320686540198736,0.5320686540198736,0.5320686540198736,0.01250000008749999,16,7
macro avg,0.5360872193172086,0.5301778699129501,0.5263505809984326,1107.0,0.01250000008749999,16,7
weighted avg,0.5384633522958249,0.5320686540198736,0.5286011516883069,1107.0,0.01250000008749999,16,7
