,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6533333333333333,0.6490066225165563,0.6511627906976744,151.0,0.1,16,11
fear,0.6442953020134228,0.5680473372781065,0.6037735849056604,169.0,0.1,16,11
shame,0.2796352583586626,0.5859872611464968,0.37860082304526743,157.0,0.1,16,11
disgust,0.6310679611650486,0.42483660130718953,0.5078125000000001,153.0,0.1,16,11
guilt,0.49514563106796117,0.3248407643312102,0.3923076923076923,157.0,0.1,16,11
anger,0.4016393442622951,0.32450331125827814,0.358974358974359,151.0,0.1,16,11
sadness,0.6158940397350994,0.5502958579881657,0.58125,169.0,0.1,16,11
accuracy,0.4914182475158085,0.4914182475158085,0.4914182475158085,0.4914182475158085,0.1,16,11
macro avg,0.5315729814194032,0.489645393689429,0.49626882141866474,1107.0,0.1,16,11
weighted avg,0.5333937405335795,0.4914182475158085,0.4982182880397005,1107.0,0.1,16,11
