,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6130952380952381,0.6821192052980133,0.6457680250783698,151.0,0.075000000025,16,11
fear,0.6971830985915493,0.5857988165680473,0.6366559485530546,169.0,0.075000000025,16,11
shame,0.3474576271186441,0.5222929936305732,0.4173027989821883,157.0,0.075000000025,16,11
disgust,0.4223300970873786,0.5686274509803921,0.4846796657381615,153.0,0.075000000025,16,11
guilt,0.5340909090909091,0.29936305732484075,0.3836734693877551,157.0,0.075000000025,16,11
anger,0.4326923076923077,0.2980132450331126,0.3529411764705883,151.0,0.075000000025,16,11
sadness,0.6196319018404908,0.5976331360946746,0.608433734939759,169.0,0.075000000025,16,11
accuracy,0.5094850948509485,0.5094850948509485,0.5094850948509485,0.5094850948509485,0.075000000025,16,11
macro avg,0.5237830256452168,0.5076925578470936,0.5042078313071252,1107.0,0.075000000025,16,11
weighted avg,0.527077939951403,0.5094850948509485,0.5068965753714526,1107.0,0.075000000025,16,11
