,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6850393700787402,0.5761589403973509,0.6258992805755395,151.0,0.1,16,5
fear,0.8241758241758241,0.4437869822485207,0.5769230769230769,169.0,0.1,16,5
shame,0.2767527675276753,0.47770700636942676,0.3504672897196262,157.0,0.1,16,5
disgust,0.35874439461883406,0.5228758169934641,0.425531914893617,153.0,0.1,16,5
guilt,0.5492957746478874,0.2484076433121019,0.34210526315789475,157.0,0.1,16,5
anger,0.4666666666666667,0.23178807947019867,0.30973451327433627,151.0,0.1,16,5
sadness,0.46184738955823296,0.6804733727810651,0.5502392344497608,169.0,0.1,16,5
accuracy,0.45709123757904246,0.45709123757904246,0.45709123757904246,0.45709123757904246,0.1,16,5
macro avg,0.5175031696105515,0.45445683451030405,0.4544143675705502,1107.0,0.1,16,5
weighted avg,0.5201653551651826,0.45709123757904246,0.45674020530608406,1107.0,0.1,16,5
