,precision,recall,f1-score,support,lr,bs,epoch
joy,0.48,0.4768211920529801,0.47840531561461797,151.0,0.025000000075,64,3
fear,0.5882352941176471,0.05917159763313609,0.10752688172043011,169.0,0.025000000075,64,3
shame,0.21844660194174756,0.28662420382165604,0.2479338842975207,157.0,0.025000000075,64,3
disgust,0.0,0.0,0.0,153.0,0.025000000075,64,3
guilt,0.17403708987161198,0.7770700636942676,0.28438228438228436,157.0,0.025000000075,64,3
anger,0.0,0.0,0.0,151.0,0.025000000075,64,3
sadness,0.8787878787878788,0.17159763313609466,0.28712871287128716,169.0,0.025000000075,64,3
accuracy,0.25112917795844625,0.25112917795844625,0.25112917795844625,0.25112917795844625,0.025000000075,64,3
macro avg,0.3342152663884122,0.25304067004830494,0.2007681541265915,1107.0,0.025000000075,64,3
weighted avg,0.3451010441153851,0.25112917795844625,0.20100238177645613,1107.0,0.025000000075,64,3
