,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6606060606060606,0.7218543046357616,0.689873417721519,151.0,0.0625000000375,16,11
fear,0.6711409395973155,0.591715976331361,0.6289308176100629,169.0,0.0625000000375,16,11
shame,0.358974358974359,0.535031847133758,0.4296675191815857,157.0,0.0625000000375,16,11
disgust,0.43548387096774194,0.5294117647058824,0.4778761061946903,153.0,0.0625000000375,16,11
guilt,0.45132743362831856,0.3248407643312102,0.3777777777777777,157.0,0.0625000000375,16,11
anger,0.4406779661016949,0.3443708609271523,0.38661710037174724,151.0,0.0625000000375,16,11
sadness,0.6901408450704225,0.5798816568047337,0.6302250803858521,169.0,0.0625000000375,16,11
accuracy,0.5194218608852755,0.5194218608852755,0.5194218608852755,0.5194218608852755,0.0625000000375,16,11
macro avg,0.5297644964208448,0.5181581678385513,0.5172811170347479,1107.0,0.0625000000375,16,11
weighted avg,0.5331498855812139,0.5194218608852755,0.5196308679889797,1107.0,0.0625000000375,16,11
