,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6428571428571429,0.6556291390728477,0.6491803278688526,151.0,0.1,16,9
fear,0.48314606741573035,0.7633136094674556,0.591743119266055,169.0,0.1,16,9
shame,0.2961783439490446,0.5923566878980892,0.39490445859872614,157.0,0.1,16,9
disgust,0.44505494505494503,0.5294117647058824,0.4835820895522388,153.0,0.1,16,9
guilt,0.5306122448979592,0.16560509554140126,0.2524271844660194,157.0,0.1,16,9
anger,0.5,0.09933774834437085,0.16574585635359115,151.0,0.1,16,9
sadness,0.7567567567567568,0.4970414201183432,0.6,169.0,0.1,16,9
accuracy,0.4760614272809395,0.4760614272809395,0.4760614272809395,0.4760614272809395,0.1,16,9
macro avg,0.5220865001330827,0.4718136378783414,0.448226148015069,1107.0,0.1,16,9
weighted avg,0.5239517027090922,0.4760614272809395,0.4517412544139204,1107.0,0.1,16,9
