,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,0.0375000000625,64,9
fear,0.0,0.0,0.0,169.0,0.0375000000625,64,9
shame,0.5,0.006369426751592357,0.012578616352201259,157.0,0.0375000000625,64,9
disgust,0.0,0.0,0.0,153.0,0.0375000000625,64,9
guilt,0.0,0.0,0.0,157.0,0.0375000000625,64,9
anger,0.0,0.0,0.0,151.0,0.0375000000625,64,9
sadness,0.15077202543142598,0.9822485207100592,0.2614173228346457,169.0,0.0375000000625,64,9
accuracy,0.15085817524841916,0.15085817524841916,0.15085817524841916,0.15085817524841916,0.0375000000625,64,9
macro avg,0.09296743220448943,0.1412311353516645,0.03914227702669242,1107.0,0.0375000000625,64,9
weighted avg,0.09392996594210569,0.15085817524841916,0.04169319812678476,1107.0,0.0375000000625,64,9
