,precision,recall,f1-score,support,lr,bs,epoch
joy,0.5798816568047337,0.6490066225165563,0.6124999999999999,151.0,0.0625000000375,16,1
fear,0.7272727272727273,0.5207100591715976,0.6068965517241379,169.0,0.0625000000375,16,1
shame,0.284375,0.5796178343949044,0.3815513626834382,157.0,0.0625000000375,16,1
disgust,0.4371859296482412,0.5686274509803921,0.49431818181818177,153.0,0.0625000000375,16,1
guilt,0.4460431654676259,0.39490445859872614,0.41891891891891897,157.0,0.0625000000375,16,1
anger,0.5490196078431373,0.18543046357615894,0.2772277227722772,151.0,0.0625000000375,16,1
sadness,0.7870370370370371,0.5029585798816568,0.6137184115523465,169.0,0.0625000000375,16,1
accuracy,0.4869015356820235,0.4869015356820235,0.4869015356820235,0.4869015356820235,0.0625000000375,16,1
macro avg,0.5444021605819289,0.48589363844571315,0.48644730706704287,1107.0,0.0625000000375,16,1
weighted avg,0.549184769959148,0.4869015356820235,0.4895549511852679,1107.0,0.0625000000375,16,1
