,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6728395061728395,0.7218543046357616,0.6964856230031948,151.0,0.025000000075,32,5
fear,0.6535947712418301,0.591715976331361,0.6211180124223603,169.0,0.025000000075,32,5
shame,0.41935483870967744,0.4968152866242038,0.4548104956268222,157.0,0.025000000075,32,5
disgust,0.4717948717948718,0.6013071895424836,0.528735632183908,153.0,0.025000000075,32,5
guilt,0.4117647058823529,0.49044585987261147,0.4476744186046511,157.0,0.025000000075,32,5
anger,0.4787234042553192,0.2980132450331126,0.3673469387755102,151.0,0.025000000075,32,5
sadness,0.7615384615384615,0.5857988165680473,0.6622073578595317,169.0,0.025000000075,32,5
accuracy,0.5420054200542005,0.5420054200542005,0.5420054200542005,0.5420054200542005,0.025000000075,32,5
macro avg,0.5528015085136218,0.5408500969439403,0.539768354067997,1107.0,0.025000000075,32,5
weighted avg,0.5562004514002576,0.5420054200542005,0.5421024278813943,1107.0,0.025000000075,32,5
