,precision,recall,f1-score,support,lr,bs,epoch
joy,0.6794871794871795,0.7019867549668874,0.6905537459283388,151.0,0.025000000075,16,3
fear,0.6388888888888888,0.6804733727810651,0.659025787965616,169.0,0.025000000075,16,3
shame,0.39603960396039606,0.5095541401273885,0.44568245125348194,157.0,0.025000000075,16,3
disgust,0.419811320754717,0.5816993464052288,0.4876712328767124,153.0,0.025000000075,16,3
guilt,0.4672131147540984,0.3630573248407643,0.4086021505376344,157.0,0.025000000075,16,3
anger,0.44554455445544555,0.2980132450331126,0.35714285714285715,151.0,0.025000000075,16,3
sadness,0.746268656716418,0.591715976331361,0.6600660066006601,169.0,0.025000000075,16,3
accuracy,0.5347786811201445,0.5347786811201445,0.5347786811201445,0.5347786811201445,0.025000000075,16,3
macro avg,0.5418933312881633,0.5323571657836869,0.529820604615043,1107.0,0.025000000075,16,3
weighted avg,0.5453778012161522,0.5347786811201445,0.5328501187504909,1107.0,0.025000000075,16,3
